"a"	"b"	"c"	"d"	"e"	"f"	"g"	"h"	"Y"
1	1.48893729688128	0.64200618626572	1.36085390384178	0.373187934746966	2	2	2	0
2	0.441327025369843	2.8847312671129	-0.333232474764928	0.105495647992939	6	2	3	1
3	-0.561651508240858	-1.89739244376742	-2.12154609054356	0.254962129052728	8	2	5	1
4	-0.953551081490943	1.24629611027721	-1.83822115508516	0.0463231480680406	11	2	14	1
8	-2.49464253007953	-3.81263606873142	0.482522612871717	0.46960802632384	6	2	10	1
7	0.947933853732272	-2.93842990963739	-0.665115995526081	0.324088445864618	6	2	8	1
1	-0.522880703258856	0.417459059417542	1.63272949923772	0.209987332345918	5	0	19	1
6	-2.12386209195983	2.05230382562332	-0.710925627157612	0.752631238428876	10	1	12	1
8	0.251714492081857	4.13170381724567	-0.849368231852592	0.243875527754426	2	0	4	1
1	0.528698926630424	2.5129706555348	-1.99695748131693	0.405538256047294	9	0	7	1
10	0.0463205759368157	0.811359500949264	-1.85124542773007	0.703397483564913	10	2	3	0
10	0.367632798063792	0.919443043445038	-3.95645907918867	0.114420277997851	6	0	7	1
6	-0.0432848940001836	1.4340196792234	-0.0385841164025262	0.134756038198248	8	3	8	1
5	1.11840793251782	-0.0301273909362045	0.413451374879532	0.984476802172139	1	2	18	0
9	0.372705951630691	3.92033983481751	-0.755980556683999	0.976772773312405	7	2	14	0
1	0.797172050964402	3.3223455128799	1.53015549970869	0.758663358399644	2	3	6	0
10	-0.443811498170996	-3.12111665606787	-0.60574083397058	0.0300594780128449	5	2	2	1
8	-0.593074487296521	1.60997818279584	2.19954022875246	0.974209727486596	4	3	17	0
3	0.986816047862582	2.1574800085696	-0.514387683483383	0.76027034712024	3	2	8	1
4	0.192822633095382	0.90139939849387	-0.913521132707601	0.887442039093003	5	1	7	0
2	-0.193188279954221	2.37504620050388	0.896503143217195	0.221953105414286	5	3	18	1
8	0.399050616376956	2.79322611720612	0.895133018794987	0.270474310731515	6	1	7	1
8	-0.575436173495606	2.75608310376424	1.89445620362047	0.607255024835467	6	0	8	0
8	1.39808098598644	2.3692576136454	2.62027642879716	0.340198587393388	6	2	7	1
2	-1.31887950720829	-2.44704339445745	-2.05408382226474	0.756969291251153	6	2	10	0
1	0.125651593899182	1.9086333999464	-0.975708044285942	0.074837414547801	6	1	12	1
1	0.257418417080658	0.0178893339481749	-0.0160791687572861	0.890628923662007	7	2	17	0
8	0.852072116047676	1.22058417433238	-1.55826184492489	0.770493616582826	4	1	11	0
1	0.914636379622398	0.796037674123889	4.26624845383565	0.882698432309553	6	1	16	0
3	-0.147238390330728	1.86363534656329	2.17902344125246	0.947775728302076	7	1	16	0
7	-1.14398505139813	0.713624980077445	-1.16061286726794	0.324005055939779	5	1	11	1
4	0.394115541338099	2.53276503661766	-1.4725759799473	0.178659718483686	5	2	13	1
4	0.873387591913779	-2.14738070339745	-2.96323476225243	0.149850057205185	3	1	14	1
6	0.32469792776306	2.95865655606359	0.776266549220866	0.114643478300422	4	3	9	1
10	-0.778507861785225	0.16742210891966	1.06075161249951	0.4712783775758	3	1	6	1
6	0.0561950273400724	-2.35322528671012	-1.69744294528805	0.811294877901673	4	0	8	0
5	-1.6111120734594	-1.13051581389966	-3.01019069858586	0.866742427926511	3	1	11	0
5	0.00921568502934366	-0.973659590520411	-0.170497093798202	0.0646991292014718	5	1	8	1
6	-0.0686585533673702	2.79348867487924	-7.18021694904073	0.731956482166424	5	2	16	0
8	0.7380989272304	-0.578694912209909	0.864038148245228	0.972672674106434	0	2	12	0
2	-0.65807975787567	0.692829732523479	0.670657147553255	0.311117197619751	3	1	4	1
1	-2.44571532300746	-2.63589540728719	-2.00944734434981	0.716385000618175	5	2	11	0
4	0.293084741529662	2.64153450052898	-0.502555850213373	0.595201869262382	4	0	22	0
3	-0.974742393247436	1.05965755105377	2.74145003826691	0.043182235211134	4	2	16	1
10	0.463300975472408	4.94850904080008	0.523292301283182	0.449136870214716	8	2	11	0
7	-0.789099154956936	-0.111715205476855	3.23910030653509	0.638674824265763	3	4	13	1
6	-1.06711936385358	0.607701496610325	-1.81230228794089	0.800675096455961	5	1	19	0
6	-0.247488044840624	-0.0183087457477589	-1.2274647667637	0.541884244186804	4	0	6	1
1	-1.63057697875616	1.94435524507982	0.0205646618286266	0.881819662172347	5	1	19	0
10	-0.686950944940578	-2.57924665986752	2.56843683432704	0.00678567541763186	4	2	6	1
4	-0.0873741755027182	-1.51198976444181	1.1946312042461	0.446824809769168	4	2	14	1
6	-0.753684586819143	-1.22631146602269	0.476379322199325	0.483305933652446	8	3	12	0
1	0.300668633168764	1.61235896294107	-1.01720042252774	0.793270056368783	2	0	13	0
9	-0.16806635158637	-1.69785335663794	0.596935674792932	0.278514291858301	6	3	1	1
1	-0.566692667710871	3.27507000040189	0.206574683610025	0.590550301829353	5	2	20	0
1	1.09789685843723	1.52738855492177	-2.49549491605822	0.18745951121673	5	0	10	1
1	-0.459820401390482	1.27347501208649	2.9957488915903	0.807281748624519	4	0	5	0
5	-0.227524228009754	-1.99161353822669	-0.464834224852042	0.594337411224842	5	1	17	0
1	0.449447537915452	1.7041964280224	1.16089079956098	0.272340123308823	4	1	19	1
6	1.13210630967492	2.83779922820605	3.12600268451126	0.802584853023291	3	1	14	0
9	-1.65365180764462	-2.06341407481672	0.0392264868660501	0.604906654218212	10	1	6	0
2	-1.10141289650549	2.61543009639489	-1.32363211085957	0.957916963612661	5	0	7	0
2	-0.919156097766705	-0.73920976609935	-0.761315545129007	0.178609274560586	5	2	15	1
10	0.305289305597874	2.57486432235318	-0.425048725983491	0.00423785811290145	4	2	8	1
6	-0.116722311746709	3.75523696420646	1.50768085530199	0.371761044254526	9	1	13	1
3	1.1366707922119	0.983800304777531	1.69775359504951	0.771444173762575	4	3	13	0
10	-1.19615669396538	1.65024365106703	-0.644954321522042	0.573127863928676	6	0	20	0
7	-0.102714190222021	3.64399930839048	-0.983417281099339	0.170459474669769	4	1	3	1
4	0.311245511062825	-0.982658602051306	-1.02263486615392	0.0893954313360155	3	2	18	1
9	-2.03424968354005	-0.0186519388534738	-2.69276822124587	0.876226934604347	6	2	5	0
5	-0.640243802633634	3.65631472415727	-3.22424402039794	0.145597515860572	6	2	17	1
10	1.82673089157108	0.464781325801577	1.20441893239221	0.635276664048433	3	2	11	0
4	-0.266205575047316	-1.83633579374851	-0.196344688304316	0.446237698197365	7	1	5	1
7	-0.425781816756952	0.974025532693883	3.33081455803427	0.925765042891726	2	2	1	0
4	0.988564773853065	-0.584933381409746	-3.4970103081447	0.611899788025767	4	2	9	0
4	0.810074518841515	2.89393941784693	0.977563143039378	0.0690689170733094	4	1	9	1
3	0.78255750014194	2.88178855519577	3.01858832538046	0.516808290965855	4	3	22	0
1	0.176135988553278	1.20109115655157	-2.11322329792686	0.689569796435535	2	0	11	1
10	-0.299770376807422	0.136315340290093	0.715349270929805	0.484905358403921	5	0	8	1
6	0.608995999233474	1.22398452665717	-0.187435495591842	0.616063921479508	2	1	17	0
10	0.394660173892172	0.416205340077793	1.24895441104549	0.479125780053437	9	1	13	0
4	0.562447161591735	-0.137146631588303	-4.05402577833181	0.852648963220417	6	2	7	0
5	1.3164717788883	3.15587905180194	3.32594662602914	0.267658462747931	7	2	14	1
9	-0.497069596674157	-0.134207976187616	-0.661622663915193	0.408591941930354	3	2	11	1
2	-1.70256109196127	0.591565631135145	0.546885363879471	0.799616874195635	6	3	12	0
10	-2.19490427716989	2.1276113525972	3.7774744151752	0.873691673390567	4	0	10	0
10	1.47791982479075	-0.277944612299624	1.29062500962047	0.538895408855751	3	3	7	0
1	-0.315103754265421	-0.49883644993353	-2.77672801436517	0.328174016438425	8	0	7	1
8	-0.8816288048069	2.33827391851741	-0.757294939110153	0.578289140947163	4	2	12	0
6	-1.10693118466167	-1.02812907339217	0.147346349334354	0.333875231444836	5	2	6	0
5	-0.930674890439396	2.35563463508457	-2.57656447130022	0.158495636191219	4	2	15	1
2	-0.139808690446484	5.58489622272853	2.35017486782213	0.510123794898391	3	3	21	0
10	-0.506261055585835	-1.39964939620259	-2.9385088869378	0.0364730621222407	6	0	24	0
9	-1.02534720092055	-2.34632352763965	-2.5384796530267	0.142478027846664	5	1	5	1
2	-0.211868288598104	2.25329501346024	-0.157808494647423	0.171927361749113	6	2	6	1
6	0.626668047410654	2.42577386853556	-2.02447338663837	0.32398948748596	5	2	11	1
9	-1.57663029086441	1.55792470456313	-0.672445741457051	0.353572801453993	5	0	7	1
7	2.48637770486332	2.46778499865716	2.78762218023396	0.866501310374588	8	3	17	0
1	-0.0780448634208168	0.516895077893638	2.56471205241521	0.356439318275079	3	3	20	1
4	0.869862255222244	1.05229938673127	0.73707209773523	0.950715264771134	6	1	5	0
5	0.020858509166277	0.608788049730454	-2.24089943495856	0.48242254788056	2	3	6	1
10	0.998739893841502	1.29271671234752	3.09059907822223	0.867415025830269	3	1	14	0
6	1.08200633722421	5.39552712291778	-0.398954479759185	0.317623610142618	7	0	11	1
1	1.97193197712234	0.992700476126473	-2.51881739263968	0.33546748268418	9	0	10	1
8	-0.843354044894588	-3.04533724557351	-0.547132606273059	0.16140271932818	4	2	10	1
9	2.12966853769193	2.05188373784989	0.542024539337175	0.624939525965601	1	2	8	0
6	0.00204103833158078	1.10656467865911	1.509032536347	0.183409156277776	3	2	21	1
10	-0.354604426791437	-0.659479985590683	0.764493969760781	0.539228255394846	5	0	16	1
4	-2.97088236125911	-0.500501411423665	-3.35115934720126	0.196170892799273	6	1	16	1
8	-1.98377442403399	2.19450669379882	-3.6962822381887	0.104010204318911	4	1	6	1
3	-0.286857914747797	-0.222016777869233	-0.101138966592462	0.330264386720955	6	2	20	1
5	0.52594262640939	3.29806750872718	-2.26248559818188	0.601568163139746	3	1	3	0
6	-0.572554116443476	0.251102872044198	2.1190499603163	0.69040890224278	6	1	9	0
4	-0.324316277667208	-4.47954394688402	2.7498446557497	0.204886458581313	6	4	25	1
8	-1.01283243682788	-1.27694821129602	-0.432607481582079	0.415025478228927	4	1	0	1
5	1.78785300399889	-1.74872975808138	-1.10805847154808	0.144430361222476	2	1	11	1
7	-1.07634321021674	-1.84820568378713	1.52338004607855	0.207557585090399	7	1	31	1
6	0.471830823035564	1.79381819885316	0.530574611953375	0.76592900021933	3	3	9	0
5	0.182321315669156	3.03334006039514	-3.0583288411746	0.481627172091976	5	2	20	1
7	0.076255236630168	2.54421427886128	-0.781354585000882	0.239493775647134	7	2	18	1
4	0.387949308469898	0.887685119057437	4.01379269056979	0.796401320723817	2	1	13	0
10	-0.43318614644217	2.44455969670093	-2.11290864821575	0.44273098744452	5	4	3	1
1	0.27368507589544	-3.83043467738218	-1.1367682407439	0.169949818635359	5	2	15	0
7	1.43868842237731	-0.336433772853101	-1.10863810729839	0.165098886936903	5	2	13	1
7	-0.256407541130832	1.64601332178705	2.89810876322779	0.968649524264038	4	1	8	0
7	1.2602323923555	-1.21799452900592	0.767163382507207	0.522306962637231	10	4	22	0
8	-0.461797918585763	1.93121123826929	-1.9398310688642	0.522533272858709	5	1	8	1
7	-0.132826397869938	2.18108874693758	1.95801013065976	0.688762810081244	3	1	9	0
1	0.0344703421792623	-2.08120440245167	2.73851974087846	0.788080188445747	3	1	23	0
9	-0.395169859378831	0.284805902315255	-1.54188552460606	0.692357980180532	4	2	18	0
8	-0.308999154383156	3.16426529475446	0.69777678973991	0.879430215340108	2	0	19	0
9	0.30759879273248	2.66850110665964	-0.852569306326357	0.141129625262693	4	0	4	1
10	-1.88395740863563	3.85020340189569	2.3422018428591	0.265245271613821	6	3	11	1
3	1.82648407629687	4.87476469847127	-0.074196624945292	0.895811759633943	6	1	18	0
9	-0.177965003336568	0.722553339759335	-0.244347602934234	0.353910456877202	1	2	5	1
6	0.364145407749651	-0.256940841311592	0.0331274513593062	0.932277706917375	8	0	9	0
1	0.387298197622382	1.74602884754363	1.13154690928141	0.327124792151153	5	2	16	1
4	0.82891885105123	-2.16094873556564	-1.7778187247082	0.645392445847392	4	1	8	0
9	-1.40289805241225	0.515551584268872	0.468811057825376	0.521342861931771	8	1	18	0
3	0.0834660586696546	1.11587047149159	0.594110777938481	0.56256654066965	7	4	25	0
6	0.605955531674711	1.37273269129301	1.1509740290251	0.498812911799178	9	1	7	0
4	0.501049411718049	-1.54501264683408	3.84451877942095	0.530824617017061	3	1	5	1
7	0.100963133270311	-1.19325628852883	-1.68334187592752	0.383137032622471	3	2	7	1
6	-1.100863720187	-3.0254855684839	0.823972664023395	0.601621325593442	4	1	7	0
5	-0.282097734189584	4.11660563857729	3.80240389083789	0.263180742505938	3	3	3	1
1	-2.41127894683529	-0.890385293546404	0.436580309840973	0.646698994329199	6	2	14	0
2	-0.00207550536291938	-2.99407300302549	1.43997018425988	0.666055621346459	4	1	14	0
6	0.508024631785002	1.22775496312687	0.616089739264801	0.554414891405031	4	2	18	0
1	-0.526568162248754	0.518174220829875	1.17054944535634	0.30821161204949	4	0	17	1
1	1.44203685390643	-3.08931299677526	3.383584023283	0.743387126363814	5	1	11	0
10	-0.687427616111496	5.17592094985678	-2.08499719977419	0.847049769479781	4	3	15	0
5	-0.0211876884155484	0.316582541782584	1.40230751965698	0.368522705044597	6	2	9	1
4	1.21395672781873	1.79072838728124	1.04519526770237	0.441243496257812	4	3	11	1
3	0.10017131176407	0.977257771861038	3.2547760483678	0.870623822091147	5	2	9	0
3	-2.19633823867072	3.24797254649124	1.36711011952074	0.40884764236398	6	2	17	1
3	0.0195143856054337	2.01606528711746	-0.329291545186383	0.484970291377977	2	1	17	0
3	0.154856616643943	5.27606814639864	0.874327140670367	0.503711907658726	2	3	8	1
3	-0.430810423419679	0.146237410884009	-5.44735587238192	0.0395703362300992	7	2	7	1
10	0.212394492172993	-0.837187722245225	0.927882729923364	0.395284135360271	6	3	4	1
2	1.05850612464071	-0.703133607535596	2.12540214674313	0.460283162072301	5	1	17	0
3	0.106656084648052	-0.742272862596894	1.36604462216062	0.556929056998342	4	1	29	1
9	-0.952948108884274	1.3648876538227	-0.366448276381351	0.672569853020832	3	2	2	0
1	1.40231334473349	2.66324939146978	0.900413454620245	0.682279258733615	7	1	13	0
4	1.97914607909734	0.279462400246973	1.50543455044868	0.890657377196476	8	3	3	1
7	0.901465777708108	-0.342615989967939	-4.28553630959609	0.666037084534764	4	1	13	0
6	0.543304913980466	0.996484033256935	0.266937706909431	0.524005986517295	4	1	20	0
5	-0.230400991805739	2.63665834291675	-0.847621926525022	0.311028082855046	2	2	7	1
9	-1.2498208091429	1.20124820973371	0.768761067423286	0.0261856447905302	6	2	12	1
3	0.141842714660772	2.17667896149375	0.759678873853914	0.130041538504884	3	1	9	1
6	-1.23208919430881	1.52618792000433	-0.817767723533971	0.501927584875375	5	0	11	0
2	0.62564147248414	-0.279447513774276	2.25698505386829	0.510923856170848	1	2	12	1
6	0.952983337218607	-0.260063999995759	-1.99907233966427	0.115222776075825	6	0	20	1
2	0.844495155088484	3.60830349508063	-2.81427565049835	0.256133808754385	4	3	11	1
2	0.668509619913484	2.06672869335188	0.310230566012195	0.164506047498435	4	2	11	1
2	0.156457631986257	-2.70524045776401	1.92206144321495	0.279396317433566	3	2	13	1
8	0.603541213320242	2.2008588199422	-4.2836510013543	0.152533704880625	3	2	11	1
2	1.61435198192985	0.446980494190654	-1.2474416473691	0.428908013273031	1	1	8	1
10	0.0488154018058125	0.437453302476106	-4.96918962555942	0.212079420918599	5	1	12	1
8	1.77960543652488	0.37024283757549	0.934541384549776	0.0779956290498376	2	1	19	1
7	-0.252991256982752	2.32885812409423	-1.66901802365633	0.872257839189842	5	0	8	0
8	1.7260962617521	-4.42777832335718	-1.42881833750004	0.214177498826757	3	1	11	1
4	0.157226535829424	3.50712230748957	2.02088194537576	0.202837459510192	7	3	6	1
6	0.736529037762318	4.57370492416729	0.168859762455899	0.316553876036778	5	2	5	1
8	-0.443553310831475	-0.0804955760137409	-1.34572054565722	0.330308026401326	4	0	11	0
3	-0.988706490017764	8.12089260168084	-0.739856929204053	0.769229526864365	9	2	9	0
1	-0.418671071415569	0.16452025310937	-2.14042873497246	0.573061312083155	7	2	0	1
10	0.350262684329192	1.40945566081119	-2.38492498013848	0.162118077743798	5	2	13	1
3	-0.529708983734536	-0.688508001073115	0.00554769494192075	0.813368955627084	5	2	8	0
5	1.37563512175247	0.719987010801616	-1.2368521812337	0.921967917354777	5	2	9	0
6	1.05698703110481	1.35234430711692	2.16224372842275	0.252480290364474	4	2	10	1
2	0.607116220980207	1.83274211165796	-2.57428085150578	0.751432761084288	4	0	7	0
10	-0.429621281835114	-1.13395280343157	3.30097364662366	0.204338553361595	2	1	6	1
10	0.33924358000656	1.82859398827335	2.65489596928125	0.829243324464187	3	1	8	0
2	-0.20054936207711	-1.76391463016708	1.63091210060272	0.302014371147379	6	1	10	1
9	1.65599360639478	-0.231890073576767	-1.16163120521237	0.766608599107713	9	1	15	0
3	-0.695793304922844	-3.02450786795384	2.24068190956464	0.120655005332083	2	2	9	1
8	0.209816969155219	1.9555499762578	-0.114298141830321	0.844651378458366	5	0	13	0
4	-0.641307611068369	1.81368058049965	2.61266486465454	0.821222333004698	9	3	18	0
3	0.488131428287809	0.239818842543339	-0.61241794745037	0.853889807360247	11	2	18	0
4	2.91994104340963	3.58915016878741	1.69425777826538	0.0145563122350723	10	1	5	1
8	0.254079141908874	2.35513005264252	1.34556985947308	0.0379260822664946	5	1	24	1
6	0.192734253729523	1.30234617859685	0.0914915449393815	0.298856538254768	5	2	11	1
2	0.435391621671181	-0.100203324644895	-1.37178121927209	0.326690503861755	4	0	12	0
7	-0.0947192335936611	0.664859392234993	3.0479827641387	0.0747725628316402	3	2	12	1
5	1.58363377636952	-0.934818097453167	3.80164427536736	0.708082194440067	4	0	8	0
4	-0.0907606934404902	0.106706466973703	0.526171220693034	0.0251863833982497	2	0	12	1
4	-0.145263017452311	-1.98249931060989	-0.0886275483003068	0.824060465209186	10	1	18	0
6	0.456050766871849	1.41619063137245	-0.727580614996434	0.511431400198489	7	0	18	0
9	0.0635423378190176	0.541071872269956	1.72033309751211	0.766707665054128	7	0	8	0
6	-0.385934239434526	0.842167821679092	3.62039248338944	0.938004500931129	5	2	7	0
6	-0.985616810186461	0.274263709661698	1.74893094114747	0.54196100262925	3	0	5	0
2	1.10574029214818	3.67366421370113	-0.690358142276398	0.94893776695244	5	0	14	0
2	0.535908343648612	4.64034529626637	1.23201263834112	0.316944666905329	5	0	5	1
1	-0.729866531329828	-3.17071793326153	-0.0885454241454554	0.286793637787923	2	1	0	1
3	0.488813596424632	0.809532581701152	-0.231545360544061	0.968380624894053	5	0	4	0
6	-0.721133697773738	1.51243768161651	1.20438307809777	0.242915254086256	6	1	14	1
3	0.599470181614299	0.799971246921046	-3.51158105933938	0.799734601518139	1	2	19	1
5	-0.346320237477507	3.87105478642601	1.0012953931057	0.295210406882688	2	2	25	1
10	-0.279362482975706	-1.80155982581218	0.608977093149839	0.69678560225293	5	1	21	0
5	0.325518157965268	-0.26090685921644	3.93758075307507	0.761182111222297	7	1	7	1
6	-0.918962513385836	1.09320291048585	-0.786012535247004	0.273730296408758	2	3	14	1
10	1.11148304642004	3.71370131938976	2.19670412835392	0.0052081102039665	3	3	16	1
5	0.446470054137721	1.13163278999963	3.51778078117912	0.422099937684834	0	2	13	0
9	-0.435662085363924	0.29694771655614	-0.0524691640279536	0.597816918743774	7	1	22	1
4	1.92236632849434	3.40703294036691	-0.341540689284654	0.442167372209951	7	1	8	1
7	-0.980216353113133	1.55145088294333	0.149477075235694	0.342540168203413	6	3	15	1
5	1.86790228268476	0.497428679238901	0.767142207110021	0.516646391712129	4	4	10	0
